id,title,artist_name,lyricist,composer,arranger,release_date,semantic_tags,summary,punchline,isrc,tempo,energy,danceability,valence,fame_score,score_daily_life,score_energy_burst,score_euphoria,score_festival,score_graduation,score_growing_up,score_impermanence,score_midnight_room,score_professional,score_rivalry,score_school_life,score_self_love,score_sentimental,score_shy_romance,score_sixteen_beat,score_social_satire,score_strong_girl,score_struggle,score_tonchiki,score_universe_scale,score_urban_night,inst_id,live_id,other_ver_id,history_context
3NazWrjJeC3TXGU2NgWw1n,This is 運命,メロン記念日,つんく♂,新堂敦士,team124,2001-10-11,"初心者におすすめ, コミカル, トンチキ, ライブ定番, 強い女性, キラーチューン, コールしたくなる, ディフィカルトリスニング初級",「今日は何処で？何してたの？」と彼氏を尋問する、メロン記念日の代表曲。浮気を許すふりをしながら「私を捨てたら知りませんよ」と追い詰める、愛と執着が入り混じったコミカルホラーな「運命」の愛。,私を捨てたら... 知りませんよ,JPA600103820,120.0,0.9142,0.4768,0.6691,0.17,0.0706713780918728,0.7201413427561838,0.08551236749116607,0.0007067137809187279,0.0002680246582685607,0.024734982332155476,0.5272084805653711,0.9724381625441696,0.0007067137809187279,0.8671378091872791,0.0007067137809187279,0.0049469964664310955,0.0007067137809187279,0.0007067137809187279,0.2226148409893993,0.0007067137809187279,0.9088339222614841,0.8565371024734982,0.9137809187279152,0.0007067137809187279,0.5180212014134276,78AWYrP09PAw2THqg0gdHB (Instrumental),,7by5BZhgqcZECKxqhrsR81 (こぶし2016Ver),"モーニング娘。 中澤裕子 GRAD (2001-04-15), 飯田圭織 飯田圭織 RENAME (2001-04-16), モーニング娘。 高橋愛、紺野あさ美、小川麻琴、新垣里沙 JOIN (2001-08-26)"
4o8cEI8aSh5QFobwNZo3sR,Wa！ かっちょEなッ！,メロン記念日,新堂敦士,新堂敦士,,2001-10-11,,,,,120.0,0.7392,0.7031,0.4722,0.07,0.0,0.0,0.0,0.0,0.0002680246582685607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4nV1lGlqvrOsUEU55GwXyj (別収録),"モーニング娘。 中澤裕子 GRAD (2001-04-15), 飯田圭織 飯田圭織 RENAME (2001-04-16), モーニング娘。 高橋愛、紺野あさ美、小川麻琴、新垣里沙 JOIN (2001-08-26)"
3ibMWkJDP7SRzbqrdNKyeZ,電話待っています,メロン記念日,つんく♂,つんく♂,船山基紀,2001-03-07,つんく♂がうるさい曲,,,JPA600100030,120.0,0.8342,0.6618,0.4968,0.17,0.8353356890459364,0.1618374558303887,0.2855123674911661,0.0007067137809187279,0.0002680246582685607,0.3363957597173145,0.0007067137809187279,0.9321554770318021,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.13851590106007067,0.6636042402826855,0.9229681978798586,0.2226148409893993,0.0007067137809187279,0.1568904593639576,0.4657243816254417,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,4NHVX10QXnElBhxhTG60Wp (Instrumental),,,"T&Cボンバー 信田美帆、本多RuRu、小湊美和 GRAD (2000-10-09), シェキドル 北上アミ、大木衣吹、末永真己、荒井紗紀 JOIN (2000-11-01), 後藤真希 後藤真希 JOIN (2001-03-28)"
5H9MrKW9q0Hm0oISeItYbY,もう 待てませ～ん！,メロン記念日,,,高橋諭一,2001-03-07,,,,JPA600100120,120.0,0.8149,0.7153,0.4294,0.17,0.4021201413427562,0.7201413427561838,0.7484098939929329,0.0007067137809187279,0.0002680246582685607,0.18657243816254418,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.7356890459363957,0.0007067137809187279,0.392226148409894,0.0007067137809187279,0.0007067137809187279,0.34275618374558303,0.0007067137809187279,0.6381625441696113,0.2049469964664311,0.9137809187279152,0.0007067137809187279,0.0007067137809187279,,,4FqcvXYs00QZFdvI0x63VM (別収録),"T&Cボンバー 信田美帆、本多RuRu、小湊美和 GRAD (2000-10-09), シェキドル 北上アミ、大木衣吹、末永真己、荒井紗紀 JOIN (2000-11-01), 後藤真希 後藤真希 JOIN (2001-03-28)"
0TyYJMizSrLTvsRNHLrAyT,告白記念日,メロン記念日,つんく♂,つんく♂,河野伸,2000-06-28,"つんく♂がうるさい曲, ベースが良い",,,JPA600001380,120.0,0.6671,0.6975,0.4722,0.17,0.6812720848056537,0.48692579505300354,0.6056537102473498,0.0007067137809187279,0.0002680246582685607,0.18657243816254418,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.5469964664310955,0.3265017667844523,0.67773851590106,0.49469964664310956,0.0007067137809187279,0.5024734982332155,0.0007067137809187279,0.6812720848056537,0.0007067137809187279,0.5180212014134276,6uF3ufF6NRhrky7aIrqzPN (Instrumental),,,"モーニング娘。 石黒彩 GRAD (2000-01-07), メロン記念日 村田めぐみ、斉藤瞳、大谷雅恵、柴田あゆみ JOIN (2000-02-19), シャッフルユニット 黄色5、青色7、あか組4 JOIN (2000-03-01), T&Cボンバー 太陽とシスコムーン RENAME (2000-04-01), モーニング娘。 石川梨華、吉澤ひとみ、辻希美、加護亜依 JOIN (2000-04-16), モーニング娘。 市井紗耶香 GRAD (2000-05-21)"
2c7CuAZ4oUYSbH7xKQTQa2,ふわふわふー,メロン記念日,つんく♂,つんく♂,鈴木俊介,2000-06-28,,,,JPA600001390,120.0,0.8354,0.6658,0.4968,0.17,0.4021201413427562,0.38303886925795055,0.6056537102473498,0.0007067137809187279,0.0002680246582685607,0.18657243816254418,0.0007067137809187279,0.6734982332155477,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.392226148409894,0.3265017667844523,0.67773851590106,0.2226148409893993,0.0007067137809187279,0.37031802120141344,0.0007067137809187279,0.7462897526501767,0.6876325088339222,0.0007067137809187279,,,6SzZSCoEKgcJPNBL74lK07 (別収録),"モーニング娘。 石黒彩 GRAD (2000-01-07), メロン記念日 村田めぐみ、斉藤瞳、大谷雅恵、柴田あゆみ JOIN (2000-02-19), シャッフルユニット 黄色5、青色7、あか組4 JOIN (2000-03-01), T&Cボンバー 太陽とシスコムーン RENAME (2000-04-01), モーニング娘。 石川梨華、吉澤ひとみ、辻希美、加護亜依 JOIN (2000-04-16), モーニング娘。 市井紗耶香 GRAD (2000-05-21)"
0M6dLVcrce2EJZGuKqSXxv,甘いあなたの味,メロン記念日,つんく♂,つんく♂,棚橋UNA信仁,2000-02-19,"セクシー, 切ない, つんく♂イズム, つんく＿おふざけ無し",「甘いあなたの味」に酔いしれる。「帰りたくない」と甘えたり、彼の優しさに不安になったりする恋心を、メロン記念日が甘くセクシーに歌う。,甘いあなたの味,JPA600000010,120.0,0.9662,0.6395,0.524,0.17,0.4021201413427562,0.07561837455830389,0.1371024734982332,0.0007067137809187279,0.0002680246582685607,0.18657243816254418,0.0007067137809187279,0.8494699646643109,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.13851590106007067,0.7597173144876325,0.0007067137809187279,0.12296819787985866,0.0007067137809187279,0.1568904593639576,0.792226148409894,0.0007067137809187279,0.0007067137809187279,0.7929328621908127,1TSGnoBYZG5wonYqM69NYq (Instrumental),,,"プッチモニ 保田圭、市井紗耶香、後藤真希 JOIN (1999-11-25), モーニング娘。 石黒彩 GRAD (2000-01-07), メロン記念日 村田めぐみ、斉藤瞳、大谷雅恵、柴田あゆみ JOIN (2000-02-19), シャッフルユニット 黄色5、青色7、あか組4 JOIN (2000-03-01)"
1Ermuv3oZ06VNAqudna4CW,スキップ！,メロン記念日,,,高橋諭一,2000-02-19,ベースが良い,,,JPA600000020,120.0,0.8224,0.5222,0.626,0.07,0.0,0.0,0.0,0.0,0.0002680246582685607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"2JgeM42SvG83N6Q6biCrQs (別収録), 3nNiqVH7tI2SCvD0pPwmIq (別収録)","プッチモニ 保田圭、市井紗耶香、後藤真希 JOIN (1999-11-25), モーニング娘。 石黒彩 GRAD (2000-01-07), メロン記念日 村田めぐみ、斉藤瞳、大谷雅恵、柴田あゆみ JOIN (2000-02-19), シャッフルユニット 黄色5、青色7、あか組4 JOIN (2000-03-01)"
0pmw1BKq0MoszPjvmwJvcl,あっと驚く未来がやってくる！,モーニング娘。,つんく♂,つんく♂,平田祥一郎,2011-04-20,4つ打ち,「あっと驚く未来がやってくる！」と、根拠のない自信で未来を祝福する。いつもの仲間との飲み会（？）のようなノリで、のろけ話や愚痴を言い合いながら「この星丸ごと愛してゆく」と誓う、モーニング娘。流の宴会ソングパート2。,ぼやきなど NO GOOD,JPA601100122,135.0,1.0,0.6403,0.524,0.28,0.56113074204947,0.7201413427561838,0.9024734982332155,0.9137809187279152,0.0002680246582685607,0.5342756183745583,0.5272084805653711,0.0007067137809187279,0.0007067137809187279,0.6409893992932862,0.0007067137809187279,0.7413427561837456,0.0007067137809187279,0.0007067137809187279,0.49469964664310956,0.719434628975265,0.6381625441696113,0.2049469964664311,0.7462897526501767,0.9222614840989399,0.0007067137809187279,,,,"モーニング娘。 亀井絵里、ジュンジュン、リンリン GRAD (2010-12-15), モーニング娘。 譜久村聖、生田衣梨奈、鞘師里保、鈴木香音 JOIN (2011-01-02)"
2YK3KxmHCa2n3324GaVwXj,恋人のような顔をして･･･,モーニング娘。,つんく♂,つんく♂,大久保薫,2011-04-20,"多幸感, 切ない, 恋愛ソング, 良イントロ",「恋人の顔をして 二人歩いた」と、デートの幸せを噛みしめる。「現実は無視して 幸せ」と、将来への不安や関係の危うさを感じつつも、今この瞬間の温もりに浸るモーニング娘。の楽曲。,現実を無視して 過ごしている この時間 幸せ,JPA601100126,0.0,1.0,0.6842,0.3934,0.28,0.56113074204947,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.0002680246582685607,0.08692579505300353,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.01060070671378092,0.9208480565371024,0.9731448763250884,0.053003533568904596,0.0007067137809187279,0.014134275618374558,0.5915194346289753,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,,,,"モーニング娘。 亀井絵里、ジュンジュン、リンリン GRAD (2010-12-15), モーニング娘。 譜久村聖、生田衣梨奈、鞘師里保、鈴木香音 JOIN (2011-01-02)"
4nOUW9EPVetoxBHmeGWLXb,アフタヌーンコーヒー／アフタヌーン娘。,アフタヌーン娘。,,,高橋諭一,2011-04-20,,,,,0.0,1.0,0.722,0.4498,0.07,0.0,0.0,0.0,0.0,0.0002680246582685607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"モーニング娘。 亀井絵里、ジュンジュン、リンリン GRAD (2010-12-15), モーニング娘。 譜久村聖、生田衣梨奈、鞘師里保、鈴木香音 JOIN (2011-01-02)"
5sgJel7Xm6SvQX19NuRvpm,かっちょ良い歌／モーニング娘。(ハロー！プロジェクト モベキマス),モーニング娘。,,,,2011-11-16,,,,,0.0,1.0,0.6371,0.3628,0.07,0.0,0.0,0.0,0.0,0.0002680246582685607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"スマイレージ 中西香菜、小数賀芙由香、竹内朱莉、勝田里奈、田村芽実 JOIN (2011-08-14), スマイレージ 小川紗季 GRAD (2011-08-27), モーニング娘。 飯窪春菜、石田亜佑美、佐藤優樹、工藤遥 JOIN (2011-09-29), モーニング娘。 高橋愛 GRAD (2011-09-30)"
1wK1nzum8ZWUwbfky0lWkU,シャイニング バタフライ,モーニング娘。,つんく♂,つんく♂,平田祥一郎,2012-02-15,"初心者におすすめ, つんく＿おふざけ無し, 隠れ良曲",「長いトンネルを抜ける」と、過去の弱い自分を脱ぎ捨て、蝶のように華麗に舞い上がる。「傷付いた跡は 二度と元には戻らない」痛みを受け入れつつ、強く美しく生まれ変わるモーニング娘。のドラマチックな楽曲。,舞いあがれ 高く 高く 華になれ,JPA601100208,0.0,1.0,0.6355,0.524,0.28,0.13780918727915195,0.5795053003533569,0.4876325088339223,0.0007067137809187279,0.7504690431519699,0.6954063604240283,0.7809187279151943,0.0007067137809187279,0.984452296819788,0.0007067137809187279,0.0007067137809187279,0.5469964664310955,0.5575971731448763,0.0007067137809187279,0.34275618374558303,0.0007067137809187279,0.7964664310954064,0.792226148409894,0.48692579505300354,0.0007067137809187279,0.6664310954063605,,,,"スマイレージ 小川紗季 GRAD (2011-08-27), モーニング娘。 飯窪春菜、石田亜佑美、佐藤優樹、工藤遥 JOIN (2011-09-29), モーニング娘。 高橋愛 GRAD (2011-09-30), スマイレージ 前田憂佳 GRAD (2011-12-31)"
10TI246b1L0fDshYoFmGUa,かっちょ良い歌／スマイレージ(ハロー！プロジェクト モベキマス),スマイレージ,,,,2011-11-16,,,,,0.0,1.0,0.6371,0.3628,0.07,0.0,0.0,0.0,0.0,0.8370410077727151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"スマイレージ 中西香菜、小数賀芙由香、竹内朱莉、勝田里奈、田村芽実 JOIN (2011-08-14), スマイレージ 小川紗季 GRAD (2011-08-27), モーニング娘。 飯窪春菜、石田亜佑美、佐藤優樹、工藤遥 JOIN (2011-09-29), モーニング娘。 高橋愛 GRAD (2011-09-30)"
1boL15oyfVgal20yArJszD,黄色い線の内側で並んでお待ちください,Juice=Juice,,,,2020-01-28,,,,,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.792548914500134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"アンジュルム 勝田里奈 GRAD (2019-09-25), アンジュルム 中西香菜 GRAD (2019-12-10), カントリー・ガールズ 山木梨沙、小関舞 GRAD (2019-12-26), モーニング娘。'20 Not in source RENAME (2020-01-01)"
76yEgFbhQqRG652gkRjBY3,泡沫ライラック feat. 島倉りか (BEYOOOOONDS / CHICA#TETSU),BEYOOOOONDS,,,,2025-03-26,,,,JPP302500154,125.0,0.7019,0.714,0.4722,0.07,0.0,0.0,0.0,0.0,0.7737871884213348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"アンジュルム 川村文乃 GRAD (2024-11-28), モーニング娘。'24 石田亜佑美 GRAD (2024-12-06), OCHA NORMA 田代すみれ GRAD (2025-03-11), ロージークロニクル 橋田歩果ほか全メンバー JOIN (2025-03-19), OCHA NORMA 石栗奏美 GRAD (2025-03-21)"
7DG5uWuTdRNFFSKxrOyEMz,Say！ Hello！,ハロプロ研修生,つんく♂,つんく♂,鈴木俊介,2015-02-18,"初心者におすすめ, ベースが良い, 良イントロ, 赤羽橋ファンク, 隠れ良曲",,,JPA601400321,140.0,0.6602,0.5957,0.5542,0.07,0.0,0.0,0.0,0.0,0.0002680246582685607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"モーニング娘。'14 尾形春水、野中美希、牧野真莉愛、羽賀朱音 JOIN (2014-09-30), アンジュルム 室田瑞希、佐々木莉佳子、相川茉穂 JOIN (2014-10-04), カントリー・ガールズ カントリー娘。 RENAME (2014-11-05), モーニング娘。'14 道重さゆみ GRAD (2014-11-26), アンジュルム スマイレージ RENAME (2014-12-17), こぶしファクトリー 浜浦彩乃、田口夏実、小川麗奈、野村みな美、和田桜子、藤井梨央、広瀬彩海、井上玲音 JOIN (2015-01-02), Berryz工房 清水佐紀、徳永千奈美、須藤茉麻、夏焼雅、熊井友理奈、菅谷梨沙子 GRAD (2015-03-03)"
5aXjtKKVPBuqQ2QEykGRqQ,女の園,ハロプロ研修生,つんく♂,つんく♂,江上浩太郎,2015-02-18,ディフィカルトリスニング初級,,,JPA601400322,165.0,0.7394,0.585,0.3134,0.07,0.56113074204947,0.38303886925795055,0.20918727915194346,0.0007067137809187279,0.0002680246582685607,0.9342756183745583,0.6459363957597173,0.0007067137809187279,0.6749116607773852,0.9936395759717315,0.9265017667844523,0.13851590106007067,0.3265017667844523,0.0007067137809187279,0.49469964664310956,0.0007067137809187279,0.37031802120141344,0.9243816254416961,0.6812720848056537,0.0007067137809187279,0.0007067137809187279,,,,"モーニング娘。'14 尾形春水、野中美希、牧野真莉愛、羽賀朱音 JOIN (2014-09-30), アンジュルム 室田瑞希、佐々木莉佳子、相川茉穂 JOIN (2014-10-04), カントリー・ガールズ カントリー娘。 RENAME (2014-11-05), モーニング娘。'14 道重さゆみ GRAD (2014-11-26), アンジュルム スマイレージ RENAME (2014-12-17), こぶしファクトリー 浜浦彩乃、田口夏実、小川麗奈、野村みな美、和田桜子、藤井梨央、広瀬彩海、井上玲音 JOIN (2015-01-02), Berryz工房 清水佐紀、徳永千奈美、須藤茉麻、夏焼雅、熊井友理奈、菅谷梨沙子 GRAD (2015-03-03)"
6ejleOBWB8ZaFTSNyQ97jI,Crying,ハロプロ研修生,つんく♂,つんく♂,,2015-02-18,"良イントロ, 隠れ良曲",,,JPA601400323,0.0,0.5436,0.6298,0.3628,0.07,0.0,0.0,0.0,0.0,0.0002680246582685607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"モーニング娘。'14 尾形春水、野中美希、牧野真莉愛、羽賀朱音 JOIN (2014-09-30), アンジュルム 室田瑞希、佐々木莉佳子、相川茉穂 JOIN (2014-10-04), カントリー・ガールズ カントリー娘。 RENAME (2014-11-05), モーニング娘。'14 道重さゆみ GRAD (2014-11-26), アンジュルム スマイレージ RENAME (2014-12-17), こぶしファクトリー 浜浦彩乃、田口夏実、小川麗奈、野村みな美、和田桜子、藤井梨央、広瀬彩海、井上玲音 JOIN (2015-01-02), Berryz工房 清水佐紀、徳永千奈美、須藤茉麻、夏焼雅、熊井友理奈、菅谷梨沙子 GRAD (2015-03-03)"
2L8YcP0CmLFxSSEVZ7sgKF,青春Beatは16,ハロプロ研修生,つんく♂,つんく♂,SHIKI,2015-02-18,,,,JPA601400324,0.0,0.8536,0.4864,0.6691,0.07,0.0,0.0,0.0,0.0,0.0002680246582685607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"モーニング娘。'14 尾形春水、野中美希、牧野真莉愛、羽賀朱音 JOIN (2014-09-30), アンジュルム 室田瑞希、佐々木莉佳子、相川茉穂 JOIN (2014-10-04), カントリー・ガールズ カントリー娘。 RENAME (2014-11-05), モーニング娘。'14 道重さゆみ GRAD (2014-11-26), アンジュルム スマイレージ RENAME (2014-12-17), こぶしファクトリー 浜浦彩乃、田口夏実、小川麗奈、野村みな美、和田桜子、藤井梨央、広瀬彩海、井上玲音 JOIN (2015-01-02), Berryz工房 清水佐紀、徳永千奈美、須藤茉麻、夏焼雅、熊井友理奈、菅谷梨沙子 GRAD (2015-03-03)"
6XREu1El5UWKu5a4AUEmL7,テーブル席空いててもカウンター席,ハロプロ研修生,つんく♂,つんく♂,平田祥一郎,2015-02-18,,,,JPA601400325,128.0,0.8047,0.6722,0.4968,0.07,0.6812720848056537,0.1618374558303887,0.20918727915194346,0.0007067137809187279,0.0002680246582685607,0.18657243816254418,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.046643109540636045,0.4600706713780919,0.9229681978798586,0.34275618374558303,0.7653710247349823,0.014134275618374558,0.5915194346289753,0.6812720848056537,0.0007067137809187279,0.0007067137809187279,,,,"モーニング娘。'14 尾形春水、野中美希、牧野真莉愛、羽賀朱音 JOIN (2014-09-30), アンジュルム 室田瑞希、佐々木莉佳子、相川茉穂 JOIN (2014-10-04), カントリー・ガールズ カントリー娘。 RENAME (2014-11-05), モーニング娘。'14 道重さゆみ GRAD (2014-11-26), アンジュルム スマイレージ RENAME (2014-12-17), こぶしファクトリー 浜浦彩乃、田口夏実、小川麗奈、野村みな美、和田桜子、藤井梨央、広瀬彩海、井上玲音 JOIN (2015-01-02), Berryz工房 清水佐紀、徳永千奈美、須藤茉麻、夏焼雅、熊井友理奈、菅谷梨沙子 GRAD (2015-03-03)"
3FWhddImMdB7qJBWe4y8w4,「恋したい新党」,ハロプロ研修生,つんく♂、U.M.E.D.Y.,つんく♂,AKIRA,2015-02-18,良イントロ,,,JPA601400326,95.0,0.556,0.6533,0.3628,0.07,0.0,0.0,0.0,0.0,0.0002680246582685607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"モーニング娘。'14 尾形春水、野中美希、牧野真莉愛、羽賀朱音 JOIN (2014-09-30), アンジュルム 室田瑞希、佐々木莉佳子、相川茉穂 JOIN (2014-10-04), カントリー・ガールズ カントリー娘。 RENAME (2014-11-05), モーニング娘。'14 道重さゆみ GRAD (2014-11-26), アンジュルム スマイレージ RENAME (2014-12-17), こぶしファクトリー 浜浦彩乃、田口夏実、小川麗奈、野村みな美、和田桜子、藤井梨央、広瀬彩海、井上玲音 JOIN (2015-01-02), Berryz工房 清水佐紀、徳永千奈美、須藤茉麻、夏焼雅、熊井友理奈、菅谷梨沙子 GRAD (2015-03-03)"
1awAXa8KlncnrNRPVlhIK1,「アイドルはロボット」って昭和の話ね,ハロプロ研修生,つんく♂,つんく♂,近藤圭一,2015-02-18,,,,JPA601400327,134.0,0.7778,0.6498,0.524,0.07,0.0,0.0,0.0,0.0,0.0002680246582685607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"モーニング娘。'14 尾形春水、野中美希、牧野真莉愛、羽賀朱音 JOIN (2014-09-30), アンジュルム 室田瑞希、佐々木莉佳子、相川茉穂 JOIN (2014-10-04), カントリー・ガールズ カントリー娘。 RENAME (2014-11-05), モーニング娘。'14 道重さゆみ GRAD (2014-11-26), アンジュルム スマイレージ RENAME (2014-12-17), こぶしファクトリー 浜浦彩乃、田口夏実、小川麗奈、野村みな美、和田桜子、藤井梨央、広瀬彩海、井上玲音 JOIN (2015-01-02), Berryz工房 清水佐紀、徳永千奈美、須藤茉麻、夏焼雅、熊井友理奈、菅谷梨沙子 GRAD (2015-03-03)"
1PRPuDoaRFMbEyBiLeLG7x,おへその国からこんにちは,ハロプロ研修生,つんく♂,つんく♂,大久保薫,2015-02-18,"初心者におすすめ, 奇曲怪曲, 良イントロ, 隠れ良曲",,,JPA601300356,0.0,0.7303,0.5715,0.588,0.07,0.13780918727915195,0.7201413427561838,0.7484098939929329,0.0007067137809187279,0.0002680246582685607,0.5342756183745583,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.5469964664310955,0.0007067137809187279,0.0007067137809187279,0.34275618374558303,0.0007067137809187279,0.37031802120141344,0.0007067137809187279,0.9653710247349824,0.6876325088339222,0.0007067137809187279,,,,"モーニング娘。'14 尾形春水、野中美希、牧野真莉愛、羽賀朱音 JOIN (2014-09-30), アンジュルム 室田瑞希、佐々木莉佳子、相川茉穂 JOIN (2014-10-04), カントリー・ガールズ カントリー娘。 RENAME (2014-11-05), モーニング娘。'14 道重さゆみ GRAD (2014-11-26), アンジュルム スマイレージ RENAME (2014-12-17), こぶしファクトリー 浜浦彩乃、田口夏実、小川麗奈、野村みな美、和田桜子、藤井梨央、広瀬彩海、井上玲音 JOIN (2015-01-02), Berryz工房 清水佐紀、徳永千奈美、須藤茉麻、夏焼雅、熊井友理奈、菅谷梨沙子 GRAD (2015-03-03)"
2vxEyvrH5sqmiKSuivYniB,彼女になりたいっ！！！,ハロプロ研修生,つんく♂,つんく♂,大久保薫,2015-02-18,"ライブ定番, 16ビート, 多幸感, 強い女性, 自己肯定感, 恋愛ソング, 成長物語, コールしたくなる, ディフィカルトリスニング初級, 初心者におすすめ, 奇曲怪曲, 盛り上がる, 隠れ良曲",「彼女になりたいっ!!!」と、自分の魅力を必死にアピールして立候補する。「歳の差は気にしないで」とグイグイ攻める、ハロプロ研修生の元気いっぱいなアッパーチューン。,天然美少女 I wanna be your girl,JPA601200426,165.0,0.8961,0.7093,0.4294,0.07,0.25653710247349826,0.8544169611307421,0.9024734982332155,0.0007067137809187279,0.0002680246582685607,0.9342756183745583,0.0007067137809187279,0.0007067137809187279,0.6445229681978799,0.958303886925795,0.7759717314487633,0.7413427561837456,0.0007067137809187279,0.5109540636042402,0.6388692579505301,0.0007067137809187279,0.6381625441696113,0.4657243816254417,0.8445229681978799,0.0007067137809187279,0.0007067137809187279,,,,"モーニング娘。'14 尾形春水、野中美希、牧野真莉愛、羽賀朱音 JOIN (2014-09-30), アンジュルム 室田瑞希、佐々木莉佳子、相川茉穂 JOIN (2014-10-04), カントリー・ガールズ カントリー娘。 RENAME (2014-11-05), モーニング娘。'14 道重さゆみ GRAD (2014-11-26), アンジュルム スマイレージ RENAME (2014-12-17), こぶしファクトリー 浜浦彩乃、田口夏実、小川麗奈、野村みな美、和田桜子、藤井梨央、広瀬彩海、井上玲音 JOIN (2015-01-02), Berryz工房 清水佐紀、徳永千奈美、須藤茉麻、夏焼雅、熊井友理奈、菅谷梨沙子 GRAD (2015-03-03)"
63vTqnuz5JYMk7xKlSDGKl,天まで登れ！／ハロプロ研修生,ハロプロ研修生,,,"平田祥一郎, 鈴木俊介",2015-02-18,初心者におすすめ,,,,0.0,0.9519,0.6258,0.524,0.07,0.0,0.0,0.0,0.0,0.0002680246582685607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"モーニング娘。'14 尾形春水、野中美希、牧野真莉愛、羽賀朱音 JOIN (2014-09-30), アンジュルム 室田瑞希、佐々木莉佳子、相川茉穂 JOIN (2014-10-04), カントリー・ガールズ カントリー娘。 RENAME (2014-11-05), モーニング娘。'14 道重さゆみ GRAD (2014-11-26), アンジュルム スマイレージ RENAME (2014-12-17), こぶしファクトリー 浜浦彩乃、田口夏実、小川麗奈、野村みな美、和田桜子、藤井梨央、広瀬彩海、井上玲音 JOIN (2015-01-02), Berryz工房 清水佐紀、徳永千奈美、須藤茉麻、夏焼雅、熊井友理奈、菅谷梨沙子 GRAD (2015-03-03)"
2Qxx8J1Uioup2nHFg7fMlu,Rainbow,ハロプロ研修生,KOUGA,KOUGA,KOUGA,2018-05-06,,,,JPA601800074,0.0,0.5921,0.6633,0.4968,0.07,0.0,0.0,0.0,0.0,0.0002680246582685607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"こぶしファクトリー 田口夏実 GRAD (2017-12-06), モーニング娘。'17 工藤遥 GRAD (2017-12-11), アンジュルム 相川茉穂 GRAD (2017-12-31)"
1BDS3M20fwgkxqNmfR5guF,やっちゃえ！GO！GO！,ハロプロ研修生,中谷信行,中谷信行,,2018-05-06,,,,JPA601800075,0.0,0.8552,0.5693,0.588,0.07,0.0,0.0,0.0,0.0,0.0002680246582685607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"こぶしファクトリー 田口夏実 GRAD (2017-12-06), モーニング娘。'17 工藤遥 GRAD (2017-12-11), アンジュルム 相川茉穂 GRAD (2017-12-31)"
